Provider,Claims_InscClaimAmtReimbursed_count,Claims_InscClaimAmtReimbursed_sum,Claims_InscClaimAmtReimbursed_mean,Claims_InscClaimAmtReimbursed_std,Claims_InscClaimAmtReimbursed_max,Claims_InscClaimAmtReimbursed_min,Claims_DeductibleAmtPaid_sum,Claims_DeductibleAmtPaid_mean,Claims_DeductibleAmtPaid_std,Claims_ClaimDuration_mean,Claims_ClaimDuration_std,Claims_ClaimDuration_max,Claims_ReimbursementPerDay_mean,Claims_ReimbursementPerDay_std,Claims_ClaimType_<lambda>,Claims_IsWeekendClaim_mean,Claims_IsHighCostClaim_mean,Beneficiary_Age_mean,Beneficiary_Age_std,Beneficiary_Age_min,Beneficiary_Age_max,Beneficiary_TotalChronicConditions_mean,Beneficiary_TotalChronicConditions_sum,Beneficiary_TotalChronicConditions_std,Beneficiary_TotalAnnualReimbursement_mean,Beneficiary_TotalAnnualReimbursement_sum,Beneficiary_TotalAnnualDeductible_mean,Beneficiary_TotalAnnualDeductible_sum,Beneficiary_IsDeceased_mean,Beneficiary_Gender_<lambda>,Beneficiary_Race_nunique,UniquePhysicians_Count,UniqueBeneficiaries_Count,TotalClaims_Count,ClaimTimeSpan_Days,PotentialFraud,Avg_Reimbursement_per_Beneficiary,Claims_per_Beneficiary,Reimbursement_per_Claim
PRV52092,159,141470,889.7484276729559,2754.9786807246824,18000,0,13156.0,82.74213836477988,282.6449715137008,2.238993710691824,3.8916644441074064,21,312.49835855967933,656.6319217079978,0.07547169811320754,0.22012578616352202,0.22012578616352202,73.8125,11.484844833046754,36,99,17.34722222222222,2498,2.444687245128858,6993.75,1007100,1155.4722222222222,166388,0.0,0.4236111111111111,4,62,144,159,370,0,982.4305555555555,1.1041666666666667,889.7484276729559
PRV52094,53,161120,3040.0,10557.498793238425,57000,10,7626.0,146.65384615384616,367.21756571976823,2.3773584905660377,3.7428208977800717,21,564.9034141958671,1086.2323207692452,0.1509433962264151,0.2830188679245283,0.3584905660377358,74.8,11.349728037737831,42,95,17.5,875,2.3495548861997886,10977.6,548880,1158.96,57948,0.02,0.38,3,27,50,53,356,0,3222.4,1.06,3040.0
PRV52095,38,15560,409.4736842105263,982.0688239448589,5000,10,1068.0,28.105263157894736,173.2524777676544,2.236842105263158,4.552600744844974,21,210.09711779448622,467.9816951123985,0.02631578947368421,0.2631578947368421,0.18421052631578946,72.75675675675676,14.295308875846503,26,99,17.18918918918919,636,1.823272970326803,7096.486486486487,262570,1358.0,50246,0.0,0.43243243243243246,4,30,37,38,360,0,420.5405405405405,1.027027027027027,409.4736842105263
PRV52097,55,19640,357.09090909090907,847.6059372820749,4200,0,1168.0,21.236363636363638,144.12057241747064,3.036363636363636,5.763755322780057,21,285.8126305067481,693.471615230205,0.01818181818181818,0.2,0.16363636363636364,73.74509803921569,16.044741365637407,28,100,17.862745098039216,911,2.6231249138623736,4351.3725490196075,221920,868.3529411764706,44286,0.0,0.47058823529411764,3,20,51,55,353,0,385.0980392156863,1.0784313725490196,357.09090909090907
PRV52098,469,122660,261.5351812366738,522.8891113784043,3300,0,1890.0,4.029850746268656,18.73588255362276,2.5458422174840085,4.915148481885681,21,197.06002011959538,427.7862893808395,0.0,0.326226012793177,0.1791044776119403,73.47586206896551,12.50976545287722,26,100,17.657471264367818,7681,2.2545209155171224,7133.816091954023,3103210,1211.9172413793103,527184,0.011494252873563218,0.4045977011494253,4,130,435,469,363,0,281.97701149425285,1.07816091954023,261.5351812366738
PRV52099,90,31370,348.55555555555554,1074.6805756016674,9000,0,2516.0,27.955555555555556,158.8551676673809,2.2222222222222223,4.121137013876277,21,193.26084656084657,240.63700318632044,0.022222222222222223,0.25555555555555554,0.24444444444444444,71.43661971830986,13.70686209204947,27,98,17.464788732394368,1240,1.9844465649178071,6103.661971830986,433360,917.4929577464789,65142,0.0,0.352112676056338,3,31,71,90,366,0,441.83098591549293,1.267605633802817,348.55555555555554
PRV52100,201,1533150,7627.611940298508,7858.933787013142,57000,0,173106.0,869.8793969849246,415.62320922696233,6.393034825870647,7.565695688023745,36,1564.9655288705496,1747.6639621694433,0.8159203980099502,0.2935323383084577,0.835820895522388,73.81920903954803,13.703892672187235,30,99,16.870056497175142,2986,2.0753029617753573,14416.214689265536,2551670,1925.4915254237287,340812,0.022598870056497175,0.4915254237288136,4,35,177,201,375,1,8661.864406779661,1.1355932203389831,7627.611940298508
PRV52101,15,12500,833.3333333333334,2546.7168406924757,10000,0,1068.0,71.2,275.7564142499681,2.6,3.290679478249352,12,324.4722222222223,842.2113464269313,0.06666666666666667,0.4666666666666667,0.2,75.73333333333333,17.762185622699647,45,99,17.066666666666666,256,1.6242214252050844,4500.0,67500,893.2,13398,0.0,0.4666666666666667,3,9,15,15,246,0,833.3333333333334,1.0,833.3333333333334
PRV52102,15,1910,127.33333333333333,129.6956143474111,400,10,80.0,5.333333333333333,20.65591117977289,2.066666666666667,4.1311822359545785,17,114.7843137254902,131.25951071474017,0.0,0.3333333333333333,0.13333333333333333,78.8,9.857556927120868,66,100,18.0,270,2.3299294900428706,3671.3333333333335,55070,726.8,10902,0.0,0.2,1,10,15,15,338,0,127.33333333333333,1.0,127.33333333333333
PRV52104,1189,347070,291.9007569386039,593.0151117825386,6060,0,3200.0,2.6913372582001682,13.583131025752518,2.6349873843566023,5.013079233836512,21,208.58323462725625,467.0442837188181,0.0,0.2994112699747687,0.2001682085786375,73.34539969834087,12.492529699450843,28,100,17.805429864253394,11805,2.3390486783672184,5922.8808446455505,3926870,1018.974358974359,675580,0.013574660633484163,0.3936651583710407,4,9,663,1189,382,0,523.4841628959276,1.7933634992458523,291.9007569386039
PRV52105,26,12780,491.53846153846155,837.8815778268063,3300,0,0.0,0.0,0.0,3.8461538461538463,6.552509795138396,21,224.6031746031746,487.78299161981886,0.0,0.38461538461538464,0.3076923076923077,75.88,14.880972190463007,27,97,17.84,446,2.134635019544716,5668.8,141720,1318.88,32972,0.04,0.4,3,6,25,26,325,0,511.2,1.04,491.53846153846155
PRV52107,119,124760,1048.4033613445379,3196.752850170521,24000,0,10132.0,85.86440677966101,284.34717299574254,2.4285714285714284,4.120168312695426,21,327.1416384735712,623.6873846083614,0.08403361344537816,0.24369747899159663,0.24369747899159663,72.96491228070175,13.340954195326312,26,98,17.45614035087719,1990,2.2932774046032,8355.087719298246,952480,1098.3684210526317,125214,0.0,0.49122807017543857,4,5,114,119,354,0,1094.3859649122808,1.043859649122807,1048.4033613445379
PRV52109,248,75580,304.758064516129,630.1628395804861,3300,0,500.0,2.0161290322580645,11.309401965143614,2.1774193548387095,4.291123286774215,21,233.6114311315924,496.8892194252777,0.0,0.2782258064516129,0.20161290322580644,74.76576576576576,12.278042023335257,29,100,17.405405405405407,3864,2.2647340733821437,5824.90990990991,1293130,1079.8468468468468,239726,0.018018018018018018,0.36486486486486486,4,109,222,248,379,0,340.45045045045043,1.117117117117117,304.758064516129
PRV52111,85,89960,1058.3529411764705,4143.95596796416,37000,0,9812.0,115.43529411764706,330.09675519022437,2.7529411764705882,5.202805750272639,21,404.6470588235294,954.389703161789,0.10588235294117647,0.25882352941176473,0.25882352941176473,74.02439024390245,12.278633061970739,39,94,17.20731707317073,1411,2.2040244048639246,8656.829268292682,709860,1428.7317073170732,117156,0.012195121951219513,0.4146341463414634,4,36,82,85,358,0,1097.0731707317073,1.0365853658536586,1058.3529411764705
PRV52112,85,259790,3056.3529411764707,5896.291176311965,29000,0,25942.0,305.2,481.62395922050865,3.7176470588235295,4.9919262545727205,21,701.7327436237654,1627.3909788410251,0.2823529411764706,0.4,0.3764705882352941,72.94117647058823,14.195365559271258,32,99,16.870588235294118,1434,2.4630035636640577,10035.764705882353,853040,1542.0235294117647,131072,0.0,0.32941176470588235,4,41,85,85,339,0,3056.3529411764707,1.0,3056.3529411764707
PRV52113,120,22170,184.75,423.6217642657939,3300,0,610.0,5.083333333333333,23.226898103668667,1.7083333333333333,3.3591611431180515,21,152.405028998779,312.1075365098337,0.0,0.31666666666666665,0.14166666666666666,73.30188679245283,14.621618485680157,30,96,17.849056603773583,946,2.2987975654098824,5410.754716981132,286770,840.4905660377359,44546,0.018867924528301886,0.37735849056603776,4,4,53,120,360,0,418.3018867924528,2.2641509433962264,184.75
PRV52114,1269,1418220,1117.5886524822695,4164.835519725781,57000,0,113584.0,89.64798737174428,291.581316786362,2.9156816390858946,4.9933692575353845,28,357.3443739716627,1042.6798271416415,0.08274231678486997,0.29393223010244285,0.24743892828999212,73.4913112164297,12.267212281948826,26,100,17.71090047393365,11211,2.3350977762339125,6399.652448657188,4050980,1012.8183254344392,641114,0.007898894154818325,0.4660347551342812,4,12,633,1269,383,1,2240.473933649289,2.004739336492891,1117.5886524822695
PRV52115,90,241500,2683.3333333333335,6488.044839756938,40000,0,20722.0,232.8314606741573,438.02011255075774,3.2777777777777777,5.78845766998891,31,532.0444096870243,1097.8138135334498,0.2222222222222222,0.35555555555555557,0.3111111111111111,71.93243243243244,13.615393263811692,28,97,17.66216216216216,1307,2.342443560975782,8541.351351351352,632060,1504.2432432432433,111314,0.0,0.527027027027027,4,37,74,90,365,1,3263.5135135135133,1.2162162162162162,2683.3333333333335
PRV52118,52,113660,2185.769230769231,8554.040748217882,57000,10,4582.0,88.11538461538461,286.4540242237257,1.6730769230769231,2.12105369528462,10,518.6217948717948,1172.1830703659255,0.07692307692307693,0.25,0.3076923076923077,71.48979591836735,15.65796183120533,26,99,17.755102040816325,870,2.2961073240459418,8329.183673469388,408130,1241.5510204081634,60836,0.0,0.4489795918367347,3,20,49,52,325,0,2319.591836734694,1.0612244897959184,2185.769230769231
PRV52119,52,202380,3891.923076923077,7105.012049902583,35000,0,17108.0,329.0,497.4809484971731,4.923076923076923,6.486323935022461,26,824.8015162412935,1249.350261222378,0.3076923076923077,0.21153846153846154,0.46153846153846156,70.29411764705883,12.598879501998674,30,89,17.372549019607842,886,2.3996731803620714,12186.470588235294,621510,1684.1960784313726,85894,0.0,0.47058823529411764,3,26,51,52,350,1,3968.235294117647,1.0196078431372548,3891.923076923077
PRV52120,1231,1950720,1584.6628757108042,4967.731617841811,57000,0,172092.0,140.48326530612246,358.54550251669656,3.0454914703493094,5.198143233046646,36,464.25386557249027,1455.4015937305205,0.13403736799350122,0.26157595450852966,0.314378554021121,73.83242258652095,13.444343754662995,26,100,17.335154826958107,19034,2.3212118891142572,8726.047358834245,9581200,1338.3615664845172,1469521,0.00546448087431694,0.4116575591985428,4,54,1098,1231,380,1,1776.6120218579235,1.121129326047359,1584.6628757108042
PRV52121,53,49610,936.0377358490566,2619.885742974478,12000,0,4642.0,87.58490566037736,284.5653523670431,3.339622641509434,6.02221335565388,21,372.94249775381854,855.4861776518459,0.07547169811320754,0.24528301886792453,0.22641509433962265,72.68,13.459599411814999,27,97,17.84,892,2.234789859088705,5940.4,297020,1081.36,54068,0.04,0.5,2,20,50,53,344,0,992.2,1.06,936.0377358490566
PRV52122,41,18740,457.0731707317073,817.7445930803793,3300,0,170.0,4.146341463414634,17.460757394239454,2.7804878048780486,5.322180921022657,21,320.5458768873403,672.2003210847122,0.0,0.2926829268292683,0.24390243902439024,73.58536585365853,13.442424650627762,33,100,17.853658536585368,732,2.613053535710243,7780.975609756098,319020,1302.3902439024391,53398,0.0,0.43902439024390244,3,21,41,41,334,0,457.0731707317073,1.0,457.0731707317073
PRV52123,256,1447140,5652.890625,7513.731550141914,57000,0,170262.0,672.9723320158103,515.0038557658253,5.4765625,6.323891633492534,36,1255.516442663534,1821.0087462096249,0.6328125,0.33203125,0.6796875,73.91780821917808,13.673204316288771,26,100,17.0,3723,2.198832050276033,11751.141552511415,2573500,1898.4566210045662,415762,0.0,0.4429223744292237,4,35,219,256,373,1,6607.945205479452,1.1689497716894977,5652.890625
PRV52124,115,189250,1645.6521739130435,5809.022040837701,43000,0,7656.0,66.57391304347826,256.3180268581367,3.5739130434782607,6.056837327634352,23,436.40786219970033,984.0986068507702,0.06086956521739131,0.28695652173913044,0.2956521739130435,73.95575221238938,12.898220655614098,26,99,17.123893805309734,1935,2.0490971154686632,9437.87610619469,1066480,1223.6991150442477,138278,0.0,0.39823008849557523,4,42,113,115,370,1,1674.7787610619469,1.0176991150442478,1645.6521739130435
PRV52126,110,388830,3534.818181818182,5490.203574344013,20000,0,41822.0,380.2,512.1936237956119,3.5090909090909093,4.991268439371053,30,867.0684406502588,1475.7123335129072,0.35454545454545455,0.2727272727272727,0.4727272727272727,72.58490566037736,12.40343111096073,29,100,17.58490566037736,1864,2.0557372656302615,9333.77358490566,989380,1435.7924528301887,152194,0.0,0.32075471698113206,4,69,106,110,370,0,3668.2075471698113,1.0377358490566038,3534.818181818182
PRV52127,15,73050,4870.0,12984.824659138507,51000,10,5340.0,356.0,521.1306389545167,5.333333333333333,6.466028441750299,20,1985.0992063492063,6526.167605214206,0.3333333333333333,0.13333333333333333,0.4,74.73333333333333,8.68057492061332,59,87,16.733333333333334,251,2.4338877385388016,20083.333333333332,301250,1929.3333333333333,28940,0.0,0.13333333333333333,1,14,15,15,276,0,4870.0,1.0,4870.0
PRV52128,113,492550,4358.849557522124,6538.33663756261,37000,0,53550.0,486.8181818181818,533.0695804939913,4.035398230088496,4.407641909918303,24,1023.3282572884343,1836.648577751607,0.4690265486725664,0.2920353982300885,0.5752212389380531,72.67924528301887,12.327705668291447,36,100,16.962264150943398,1798,2.3580642921155097,11498.11320754717,1218800,1596.6415094339623,169244,0.0,0.42452830188679247,4,11,106,113,358,0,4646.698113207547,1.0660377358490567,4358.849557522124
PRV52129,223,55590,249.28251121076232,461.03235704483274,3300,0,710.0,3.1838565022421523,15.192379236386856,1.9237668161434978,3.7366603795671876,21,209.92983762332221,387.9508212362966,0.0,0.3004484304932735,0.21524663677130046,72.56,12.319222509689611,33,97,17.653333333333332,1324,2.1084984623579324,4571.2,342840,687.52,51564,0.0,0.4266666666666667,3,22,75,223,359,0,741.2,2.973333333333333,249.28251121076232
PRV52130,93,141100,1517.2043010752689,6337.040758695861,57000,0,11120.0,119.56989247311827,331.90528369484196,3.204301075268817,5.392343887774644,22,338.2450400818522,722.6996774562874,0.10752688172043011,0.24731182795698925,0.3118279569892473,71.05555555555556,15.033566272060318,27,99,17.511111111111113,1576,2.366642928614401,7457.111111111111,671140,1315.6222222222223,118406,0.0,0.4,4,45,90,93,368,0,1567.7777777777778,1.0333333333333334,1517.2043010752689
PRV52131,84,349760,4163.809523809524,9290.307671868593,57000,0,30114.0,371.77777777777777,509.39002738569593,3.511904761904762,4.795816569587881,21,1372.219558876182,4067.4368947048542,0.36904761904761907,0.35714285714285715,0.4880952380952381,72.04,14.137777645611656,28,99,16.826666666666668,1262,2.4126543268568126,12057.733333333334,904330,1691.6,126870,0.0,0.41333333333333333,4,42,75,84,363,0,4663.466666666666,1.12,4163.809523809524
PRV52133,305,105080,344.5245901639344,674.6099166847371,4000,0,3296.0,10.806557377049181,88.62304832097279,2.4,4.699244060148622,21,256.95208840092107,517.0011041270283,0.006557377049180328,0.26885245901639343,0.2262295081967213,73.67037037037036,13.723729613671198,29,100,17.507407407407406,4727,2.387611446773275,6499.222222222223,1754790,1092.851851851852,295070,0.007407407407407408,0.42592592592592593,4,42,270,305,380,0,389.18518518518516,1.1296296296296295,344.5245901639344
PRV52135,263,1825550,6941.254752851711,7831.552809753157,57000,0,220008.0,849.4517374517375,431.7010079425315,5.1216730038022815,4.923113605438605,36,1451.4788711590504,1638.3984621570507,0.7984790874524715,0.2889733840304182,0.7946768060836502,75.0,13.92265549866309,27,100,16.644351464435147,3978,2.266646983591101,14298.87029288703,3417430,2079.297071129707,496952,0.0041841004184100415,0.4435146443514644,4,40,239,263,380,1,7638.284518828452,1.100418410041841,6941.254752851711
PRV52136,104,380190,3655.673076923077,7643.43017141437,58000,0,43090.0,414.3269230769231,519.5378163031845,3.3653846153846154,4.26331766591908,22,833.065823065823,1339.9835794215987,0.38461538461538464,0.2403846153846154,0.5096153846153846,71.86,14.811966224453233,26,100,17.11,1711,2.444928785808858,10205.8,1020580,1479.24,147924,0.0,0.47,4,56,100,104,357,0,3801.9,1.04,3655.673076923077
PRV52138,188,58880,313.1914893617021,689.154659676563,3300,0,600.0,3.1914893617021276,19.081181252318828,2.6702127659574466,5.273053885623755,21,224.79622106616787,561.3105251693794,0.0,0.25,0.1595744680851064,72.0,13.50405681866741,26,100,17.821229050279328,3190,2.2787234372387104,4928.491620111732,882200,939.6536312849162,168198,0.0111731843575419,0.4860335195530726,4,75,179,188,363,0,328.93854748603354,1.0502793296089385,313.1914893617021
PRV52140,19,5130,270.0,715.1068296260202,3200,30,80.0,4.2105263157894735,18.35325870964494,1.4736842105263157,1.8369183449048443,9,117.6608187134503,106.92220851845485,0.0,0.47368421052631576,0.10526315789473684,73.44444444444444,14.11391562887794,38,98,16.0,288,1.9703687322875554,14677.777777777777,264200,776.6111111111111,13979,0.05555555555555555,0.3888888888888889,2,8,18,19,268,0,285.0,1.0555555555555556,270.0
PRV52141,671,220290,328.301043219076,762.5492038827351,10000,0,5384.0,8.023845007451564,73.21275089254296,2.804769001490313,5.348932762737944,21,211.47016296736405,458.99538876641265,0.004470938897168405,0.30104321907600595,0.20715350223546944,73.50439882697947,12.416929074945779,30,98,17.744868035190617,6051,2.326827883028728,5693.255131964809,1941400,968.375366568915,330216,0.005865102639296188,0.4222873900293255,4,39,341,671,366,0,646.0117302052786,1.967741935483871,328.301043219076
PRV52142,59,248520,4212.203389830508,6866.520744185745,33000,0,30044.0,509.22033898305085,535.7086208712207,5.067796610169491,5.786024800534656,21,967.9510110020815,1531.0814669458414,0.4745762711864407,0.1864406779661017,0.559322033898305,76.86440677966101,9.092356826437443,37,97,17.152542372881356,1012,2.148083021271997,12073.22033898305,712320,1575.2203389830509,92938,0.0,0.4915254237288136,4,35,59,59,351,0,4212.203389830508,1.0,4212.203389830508
PRV52143,17,8290,487.6470588235294,686.3538574576957,2300,10,50.0,2.9411764705882355,12.126781251816649,6.705882352941177,8.84424039899946,21,186.33053221288515,229.73536515275006,0.0,0.058823529411764705,0.35294117647058826,80.94117647058823,10.07763977970099,65,98,18.529411764705884,315,1.9722337291388519,6622.941176470588,112590,1345.8823529411766,22880,0.0,0.5882352941176471,4,11,17,17,344,0,487.6470588235294,1.0,487.6470588235294
PRV52144,134,123130,918.8805970149253,2377.4582562206674,12000,0,12966.0,96.76119402985074,305.88934013395453,2.708955223880597,5.001991523482177,21,374.17149839773566,876.8260240359535,0.08955223880597014,0.30597014925373134,0.23880597014925373,72.30075187969925,14.684038418598576,30,99,18.0,2394,2.461829819586655,8364.812030075187,1112520,1351.2631578947369,179718,0.007518796992481203,0.42105263157894735,4,64,133,134,353,0,925.7894736842105,1.0075187969924813,918.8805970149253
